162;-0,175
163;-0,185
164;-0,175
165;-0,185
166;-0,175
167;-0,165
168;-0,155
169;-0,185
170;-0,195
171;-0,175
172;-0,165
173;-0,185
174;-0,175
175;-0,155
176;-0,165
177;-0,155
178;-0,165
179;-0,185
180;-0,175
181;-0,135
182;-0,125
183;-0,075
184;-0,055
185;-0,035
186;0,025
187;0,005
188;0,005
189;-0,025
190;-0,105
191;-0,145
192;-0,185
193;-0,185
194;-0,165
195;-0,195
196;-0,135
197;-0,125
198;-0,065
199;0,595
200;1,365
201;0,965
202;-0,315
203;-0,665
204;-0,435
205;-0,175
206;-0,135
207;-0,135
208;-0,165
209;-0,175
210;-0,175
211;-0,175
212;-0,145
213;-0,155
214;-0,155
215;-0,115
216;-0,115
217;-0,125
218;-0,105
219;-0,115
220;-0,105
221;-0,075
222;-0,065
223;-0,055
224;-0,025
225;-0,015
226;-0,025
227;-0,015
228;0,035
229;0,045
230;0,055
231;0,115
232;0,115
233;0,135
234;0,155
235;0,145
236;0,155
237;0,155
238;0,115
239;0,095
240;0,035
241;-0,015
242;-0,095
243;-0,145
244;-0,165
245;-0,195
246;-0,215
247;-0,215
248;-0,235
249;-0,235
250;-0,225
251;-0,235
252;-0,215
253;-0,215
254;-0,225
255;-0,205
256;-0,215
257;-0,195
258;-0,205
259;-0,215
260;-0,185
261;-0,205
262;-0,205
263;-0,205
264;-0,205
265;-0,215
266;-0,215
267;-0,245
268;-0,225
269;-0,225
270;-0,225
271;-0,215
272;-0,225
273;-0,215
274;-0,235
275;-0,245
276;-0,245
277;-0,225
278;-0,225
279;-0,235
280;-0,215
281;-0,235
282;-0,235
283;-0,245
284;-0,235
285;-0,245
286;-0,245
287;-0,215
288;-0,235
289;-0,245
290;-0,235
291;-0,245
292;-0,245
293;-0,225
294;-0,235
295;-0,205
296;-0,225
297;-0,235
298;-0,205
299;-0,225
300;-0,215
301;-0,225
302;-0,215
303;-0,205
304;-0,165
305;-0,135
306;-0,115
307;-0,085
308;-0,055
309;-0,005
310;-0,025
311;-0,015
312;-0,075
313;-0,135
314;-0,165
315;-0,195
316;-0,195
317;-0,175
318;-0,185
319;-0,155
320;-0,105
321;0,115
322;0,755
323;1,325
324;0,265
325;-0,605
326;-0,545
327;-0,285
328;-0,165
329;-0,175
330;-0,175
331;-0,185
332;-0,175
333;-0,165
334;-0,165
335;-0,145
336;-0,155
337;-0,135
338;-0,145
339;-0,155
340;-0,125
341;-0,125
342;-0,115
343;-0,105
344;-0,095
345;-0,095
346;-0,065
347;-0,055
348;-0,035
349;-0,025
350;0,005
351;0,035
352;0,055
353;0,075
354;0,095
355;0,095
356;0,135
357;0,155
358;0,165
359;0,175
360;0,155
361;0,125
362;0,075
363;0,005
364;-0,045
365;-0,095
366;-0,135
367;-0,155
368;-0,185
369;-0,205
370;-0,195
371;-0,225
372;-0,215
373;-0,195
374;-0,195
375;-0,175
376;-0,185
377;-0,195
378;-0,175
379;-0,195
380;-0,185
381;-0,165
382;-0,175
383;-0,165
384;-0,175
385;-0,185
386;-0,185
387;-0,195
388;-0,185
389;-0,185
390;-0,195
391;-0,195
392;-0,205
393;-0,205
394;-0,195
395;-0,225
396;-0,195
397;-0,205
398;-0,205
399;-0,195
400;-0,205
401;-0,195
402;-0,205
403;-0,215
404;-0,185
405;-0,205
406;-0,215
407;-0,165
408;-0,205
409;-0,195
410;-0,165
411;-0,215
412;-0,205
413;-0,185
414;-0,185
415;-0,175
416;-0,185
417;-0,175
418;-0,185
419;-0,185
420;-0,165
421;-0,185
422;-0,185
423;-0,165
424;-0,175
425;-0,165
426;-0,175
427;-0,145
428;-0,105
429;-0,055
430;-0,065
431;-0,015
432;0,025
433;0,015
434;0,005
435;-0,055
436;-0,085
437;-0,145
438;-0,185
439;-0,155
440;-0,155
441;-0,165
442;-0,135
443;-0,115
444;0,095
445;0,815
446;1,595
447;0,585
448;-0,565
449;-0,595
450;-0,275
451;-0,145
452;-0,145
453;-0,135
454;-0,135
455;-0,135
456;-0,145
457;-0,155
458;-0,105
459;-0,135
460;-0,125
461;-0,115
462;-0,125
463;-0,075
464;-0,085
465;-0,095
466;-0,055
467;-0,065
468;-0,035
469;-0,005
470;-0,005
471;0,035
472;0,045
473;0,045
474;0,085
475;0,105
476;0,145
477;0,175
478;0,185
479;0,215
480;0,245
481;0,245
482;0,255
483;0,235
484;0,205
485;0,185
486;0,145
487;0,085
488;0,015
489;-0,065
490;-0,085
491;-0,115
492;-0,125
493;-0,165
494;-0,155
495;-0,155
496;-0,155
497;-0,165
498;-0,155
499;-0,165
500;-0,135
501;-0,145
502;-0,145
503;-0,115
504;-0,125
505;-0,125
506;-0,125
507;-0,135
508;-0,135
509;-0,125
510;-0,135
511;-0,135
512;-0,125
513;-0,135
514;-0,155
515;-0,155
516;-0,155
517;-0,165
518;-0,165
519;-0,135
520;-0,135
521;-0,155
522;-0,165
523;-0,165
524;-0,135
525;-0,155
526;-0,145
527;-0,125
528;-0,145
529;-0,135
530;-0,165
531;-0,185
532;-0,115
533;-0,135
534;-0,155
535;-0,135
536;-0,195
537;-0,115
538;-0,095
539;-0,135
540;-0,105
541;-0,055
542;-0,085
543;-0,065
544;-0,055
545;-0,055
546;-0,065
547;-0,055
548;-0,055
549;-0,005
550;0,025
551;0,075
552;0,055
553;0,105
554;0,155
555;0,135
556;0,145
557;0,075
558;0,015
559;-0,035
560;-0,065
561;-0,025
562;-0,025
563;-0,055
564;-0,035
565;0,005
566;0,105
567;0,715
568;1,405
569;0,685
570;-0,355
571;-0,555
572;-0,305
573;-0,065
574;-0,065
575;-0,045
576;-0,055
577;-0,065
578;-0,075
579;-0,015
580;-0,035
581;-0,035
582;-0,025
583;-0,045
584;-0,025
585;-0,005
586;0,005
587;0,005
588;0,035
589;0,005
590;0,055
591;0,085
592;0,095
593;0,105
594;0,125
595;0,145
596;0,175
597;0,185
598;0,225
599;0,235
600;0,265
601;0,285
602;0,275
603;0,305
604;0,315
605;0,315
606;0,305
607;0,285
608;0,215
609;0,135
610;0,095
611;0,015
612;-0,005
613;-0,025
614;-0,085
615;-0,035
616;-0,075
617;-0,065
618;-0,065
619;-0,075
620;-0,055
621;-0,045
622;-0,045
623;-0,025
624;-0,025
625;-0,045
626;-0,045
627;-0,045
628;-0,025
629;-0,035
630;-0,055
631;-0,025
632;-0,035
633;-0,015
634;-0,035
635;-0,055
636;-0,065
637;-0,055
638;-0,055
639;-0,055
640;-0,035
641;-0,045
642;-0,045
643;-0,065
644;-0,065
645;-0,055
646;-0,035
647;-0,045
648;-0,035
649;-0,025
650;-0,015
651;-0,055
652;-0,035
653;-0,035
654;-0,055
655;-0,035
656;-0,025
657;-0,065
658;-0,045
659;-0,035
660;-0,025
661;-0,025
662;-0,055
663;-0,025
664;-0,035
665;-0,015
666;-0,035
667;-0,035
668;-0,025
669;-0,045
670;-0,045
671;-0,025
672;0,015
673;0,045
674;0,075
675;0,065
676;0,115
677;0,155
678;0,155
679;0,155
680;0,115
681;0,055
682;-0,005
683;-0,035
684;-0,025
685;-0,025
686;-0,025
687;0,005
688;0,025
689;0,065
690;0,685
691;1,375
692;1,295
693;-0,095
694;-0,505
695;-0,305
696;-0,015
697;0,015
698;-0,015
699;-0,035
700;-0,025
701;-0,005
702;-0,005
703;0,005
704;0,015
705;0,005
706;0,005
707;0,005
708;0,025
709;0,045
710;0,035
711;0,045
712;0,065
713;0,085
714;0,105
715;0,105
716;0,125
717;0,145
718;0,145
719;0,175
720;0,195
721;0,225
722;0,255
723;0,265
724;0,285
725;0,315
726;0,345
727;0,345
728;0,295
729;0,335
730;0,315
731;0,225
732;0,165
733;0,135
734;0,075
735;0,035
736;0,025
737;-0,025
738;-0,035
739;-0,065
740;-0,045
741;-0,035
742;-0,045
743;-0,035
744;-0,035
745;-0,035
746;-0,015
747;-0,005
748;0,005
749;-0,025
750;-0,005
751;-0,005
752;-0,005
753;-0,015
754;0,005
755;-0,075
756;-0,045
757;-0,025
758;-0,035
759;-0,015
760;-0,055
761;-0,045
762;-0,015
763;-0,075
764;-0,035
765;-0,025
766;-0,075
767;-0,055
768;-0,075
769;-0,055
770;-0,035
771;-0,045
772;-0,055
773;-0,055
774;-0,035
775;-0,085
776;-0,045
777;-0,035
778;-0,045
779;-0,055
780;-0,045
781;-0,045
782;-0,055
783;-0,085
784;-0,025
785;-0,025
786;-0,045
787;-0,055
788;-0,035
789;-0,035
790;-0,035
791;-0,045
792;-0,055
793;-0,045
794;-0,045
795;-0,025
796;-0,035
797;-0,045
798;0,005
799;0,065
800;0,055
801;0,085
802;0,185
803;0,125
804;0,125
805;0,085
806;0,035
807;-0,015
808;-0,065
809;-0,065
810;-0,035
811;-0,045
812;0,005
813;0,025
814;0,105
815;0,815
816;1,515
817;0,785
818;-0,375
819;-0,545
820;-0,215
821;-0,035
822;-0,015
823;-0,055
824;-0,035
825;-0,045
826;-0,065
827;-0,045
828;-0,045
829;-0,035
830;-0,025
831;-0,005
832;-0,035
833;-0,015
834;0,015
835;-0,005
836;0,025
837;0,035
838;0,045
839;0,075
840;0,065
841;0,095
842;0,135
843;0,145
844;0,175
845;0,195
846;0,205
847;0,255
848;0,265
849;0,275
850;0,295
851;0,295
852;0,315
853;0,305
854;0,265
855;0,205
856;0,155
857;0,115
858;0,035
859;-0,025
860;-0,055
861;-0,065
862;-0,095
863;-0,095
864;-0,115
865;-0,105
866;-0,105
867;-0,125
868;-0,105
869;-0,095
870;-0,085
871;-0,095
872;-0,085
873;-0,075
874;-0,075
875;-0,095
876;-0,095
877;-0,105
878;-0,095
879;-0,085
880;-0,105
881;-0,115
882;-0,115
883;-0,125
884;-0,125
885;-0,135
886;-0,135
887;-0,115
888;-0,115
889;-0,125
890;-0,135
891;-0,155
892;-0,145
893;-0,145
894;-0,135
895;-0,115
896;-0,125
897;-0,145
898;-0,135
899;-0,145
900;-0,125
901;-0,145
902;-0,145
903;-0,135
904;-0,135
905;-0,125
906;-0,125
907;-0,125
908;-0,115
909;-0,125
910;-0,135
911;-0,125
912;-0,115
913;-0,115
914;-0,115
915;-0,115
916;-0,105
917;-0,115
918;-0,115
919;-0,095
920;-0,085
921;-0,105
922;-0,105
923;-0,105
924;-0,075
925;-0,005
926;-0,015
927;0,015
928;0,095
929;0,105
930;0,075
931;0,055
932;-0,005
933;-0,065
934;-0,105
935;-0,085
936;-0,105
937;-0,085
938;-0,065
939;-0,055
940;0,005
941;0,535
942;1,235
943;1,195
944;-0,035
945;-0,555
946;-0,415
947;-0,145
948;-0,065
949;-0,095
950;-0,095
951;-0,065
952;-0,065
953;-0,065
954;-0,065
955;-0,105
956;-0,075
957;-0,065
958;-0,055
959;-0,025
960;-0,055
961;-0,045
962;-0,005
963;-0,005
964;0,005
965;0,015
966;0,035
967;0,065
968;0,055
969;0,095
970;0,105
971;0,115
972;0,155
973;0,165
974;0,205
975;0,225
976;0,235
977;0,265
978;0,255
979;0,225
980;0,225
981;0,195
982;0,135
983;0,095
984;0,035
985;-0,045
986;-0,085
987;-0,145
988;-0,135
989;-0,135
990;-0,145
991;-0,125
992;-0,115
993;-0,105
994;-0,125
995;-0,135
996;-0,105
997;-0,085
998;-0,095
999;-0,065
1000;-0,065
1001;-0,065
1002;-0,085
1003;-0,055
1004;-0,055
1005;-0,055
1006;-0,065
1007;-0,045
1008;-0,065
1009;-0,075
1010;-0,065
1011;-0,085
1012;-0,085
1013;-0,095
1014;-0,105
1015;-0,065
1016;-0,075
1017;-0,095
1018;-0,095
1019;-0,105
1020;-0,115
1021;-0,095
1022;-0,095
1023;-0,085
1024;-0,105
1025;-0,115
1026;-0,105
1027;-0,115
1028;-0,115
1029;-0,125
1030;-0,105
1031;-0,095
1032;-0,105
1033;-0,105
1034;-0,095
1035;-0,105
1036;-0,095
1037;-0,105
1038;-0,115
1039;-0,065
1040;-0,095
1041;-0,095
1042;-0,095
1043;-0,095
1044;-0,075
1045;-0,085
1046;-0,095
1047;-0,085
1048;-0,025
1049;0,015
1050;0,015
1051;0,045
1052;0,105
1053;0,085
1054;0,095
1055;0,025
1056;-0,015
1057;-0,065
1058;-0,095
1059;-0,125
1060;-0,075
1061;-0,095
1062;-0,065
1063;-0,025
1064;0,125
1065;0,855
1066;1,625
1067;0,805
1068;-0,395
1069;-0,545
1070;-0,285
1071;-0,065
1072;-0,045
1073;-0,095
1074;-0,085
1075;-0,115
1076;-0,105
1077;-0,055
1078;-0,055
1079;-0,055
1080;-0,065
1081;-0,045
1082;-0,075
1083;-0,055
1084;-0,045
1085;-0,035
1086;-0,005
1087;0,005
1088;0,015
1089;0,005
1090;0,035
1091;0,055
1092;0,075
1093;0,075
1094;0,105
1095;0,145
1096;0,165
1097;0,175
1098;0,205
1099;0,225
1100;0,265
1101;0,265
1102;0,275
1103;0,265
1104;0,265
1105;0,205
1106;0,175
1107;0,135
1108;0,035
1109;-0,015
1110;-0,065
1111;-0,085
1112;-0,115
1113;-0,145
1114;-0,155
1115;-0,135
1116;-0,145
1117;-0,135
1118;-0,135
1119;-0,135
1120;-0,115
1121;-0,115
1122;-0,125
1123;-0,125
1124;-0,115
1125;-0,095
1126;-0,085
1127;-0,085
1128;-0,105
1129;-0,125
1130;-0,115
1131;-0,115
1132;-0,135
1133;-0,135
1134;-0,135
1135;-0,125
1136;-0,135
1137;-0,165
1138;-0,125
1139;-0,155
1140;-0,155
1141;-0,145
1142;-0,145
1143;-0,125
1144;-0,145
1145;-0,135
1146;-0,145
1147;-0,175
1148;-0,155
1149;-0,135
1150;-0,145
1151;-0,135
1152;-0,135
1153;-0,145
1154;-0,145
1155;-0,165
1156;-0,155
1157;-0,155
1158;-0,145
1159;-0,125
1160;-0,135
1161;-0,145
1162;-0,125
1163;-0,135
1164;-0,165
1165;-0,135
1166;-0,115
1167;-0,105
1168;-0,105
1169;-0,145
1170;-0,115
1171;-0,155
1172;-0,115
1173;-0,095
1174;-0,035
1175;-0,045
1176;-0,015
1177;0,045
1178;0,095
1179;0,075
1180;0,055
1181;-0,005
1182;-0,065
1183;-0,095
1184;-0,135
1185;-0,125
1186;-0,105
1187;-0,135
1188;-0,095
1189;-0,065
1190;0,045
1191;0,775
1192;1,495
1193;0,855
1194;-0,405
1195;-0,605
1196;-0,325
1197;-0,085
1198;-0,085
1199;-0,105
1200;-0,125
1201;-0,095
1202;-0,105
1203;-0,105
1204;-0,095
1205;-0,075
1206;-0,075
1207;-0,055
1208;-0,075
1209;-0,065
1210;-0,055
1211;-0,035
1212;-0,025
1213;-0,005
1214;-0,005
1215;0,025
1216;0,045
1217;0,045
1218;0,075
1219;0,085
1220;0,095
1221;0,135
1222;0,165
1223;0,195
1224;0,225
1225;0,225
1226;0,235
1227;0,245
1228;0,245
1229;0,255
1230;0,215
1231;0,195
1232;0,155
1233;0,095
1234;0,035
1235;-0,015
1236;-0,055
1237;-0,095
1238;-0,105
1239;-0,125
1240;-0,135
1241;-0,145
1242;-0,155
1243;-0,155
1244;-0,135
1245;-0,125
1246;-0,115
1247;-0,115
1248;-0,115
1249;-0,115
1250;-0,135
1251;-0,135
1252;-0,125
1253;-0,125
1254;-0,135
1255;-0,135
1256;-0,135
1257;-0,145
1258;-0,155
1259;-0,175
1260;-0,155
1261;-0,145
1262;-0,155
1263;-0,145
1264;-0,165
1265;-0,165
1266;-0,175
1267;-0,205
1268;-0,185
1269;-0,175
1270;-0,145
1271;-0,155
1272;-0,215
1273;-0,165
1274;-0,185
1275;-0,145
1276;-0,255
1277;-0,075
1278;-0,095
1279;-0,125
